names	celltype
PZ-MB-gastd5-TChIC-rep1-H3K4me3-2_86	Mesoderm_heart
PZ-MB-gastd5-TChIC-rep1-H3K4me3-3_86	Tailbud
PZ-MB-gastd6-TChIC-rep1-H3K4me3-1_86	Neural_tube_2
PZ-MB-gastd6-TChIC-rep1-H3K4me3-2_86	2
PZ-MB-gastd6-TChIC-rep1-H3K4me3-3_86	3
PZ-MB-gastd6-TChIC-rep1-H3K4me3-4_86	2
PZ-MB-gastd7-TChIC-rep1-H3K4me3-1_86	Endoderm
PZ-MB-gastd7-TChIC-rep1-H3K4me3-2_86	Somite_wavefront
PZ-MB-gastd7-TChIC-rep1-H3K4me3-3_86	Endoderm_node
PZ-MB-gastd7-TChIC-rep1-H3K4me3-4_86	3
PZ-MB-gastd5-TCHIC-rep1-H3K27ac-1_61	10
PZ-MB-gastd5-TCHIC-rep1-H3K4me1-1_61	0
PZ-MB-gastd5-TCHIC-rep1-H3K4me3-4_61	0
PZ-MB-gastd5-TCHIC-rep1-H3K27me3-1_61	2
PZ-MB-gastd6-TCHIC-rep1-H3K27me3-1_61	Neural_tube_2
PZ-MB-gastd7-TCHIC-rep1-H3K27me3-4_61	3
PZ-MB-gastd5-TChIC-rep1-H3K27me3-3_61	0
PZ-MB-gastd5-TChIC-rep1-H3K27me3-4_61	10
PZ-MB-gastd6-TChIC-rep1-H3K27me3-2_61	9
PZ-MB-gastd6-TChIC-rep1-H3K27me3-3_61	Mesoderm_heart
PZ-MB-gastd6-TChIC-rep1-H3K27me3-4_61	9
PZ-MB-gastd7-TChIC-rep1-H3K27me3-2_61	NeuralTube1
PZ-MB-gastd7-TChIC-rep1-H3K27me3-3_61	Endoderm
PZ-MB-gastd5-TChIC-rep1-H3K4me3-2_61	Tailbud
PZ-MB-gastd5-TChIC-rep1-H3K4me3-3_61	3
PZ-MB-gastd6-TChIC-rep1-H3K4me3-1_61	2
PZ-MB-gastd6-TChIC-rep1-H3K4me3-2_61	Neural_tube_2
PZ-MB-gastd6-TChIC-rep1-H3K4me3-4_61	Somite_wavefront
PZ-MB-gastd7-TChIC-rep1-H3K4me3-1_61	9
PZ-MB-gastd7-TChIC-rep1-H3K4me3-2_61	9
PZ-MB-gastd7-TChIC-rep1-H3K4me3-4_61	PGCs
PZ-MB-gastd5-TCHIC-rep1-H3K27ac-1_95	Endoderm_node
PZ-MB-gastd5-TCHIC-rep1-H3K4me1-1_95	0
PZ-MB-gastd5-TCHIC-rep1-H3K27me3-1_95	Tailbud
PZ-MB-gastd6-TCHIC-rep1-H3K27me3-1_95	Neural_tube_2
PZ-MB-gastd7-TCHIC-rep1-H3K27me3-4_95	PGCs
PZ-MB-gastd5-TChIC-rep1-H3K27me3-2_95	0
PZ-MB-gastd5-TChIC-rep1-H3K27me3-3_95	Tailbud
PZ-MB-gastd5-TChIC-rep1-H3K27me3-4_95	0
PZ-MB-gastd6-TChIC-rep1-H3K27me3-2_95	Mesoderm_heart
PZ-MB-gastd6-TChIC-rep1-H3K27me3-3_95	Neural_tube_2
PZ-MB-gastd6-TChIC-rep1-H3K27me3-4_95	Neural_tube_2
PZ-MB-gastd7-TChIC-rep1-H3K27me3-1_95	NeuralTube_Somites
PZ-MB-gastd7-TChIC-rep1-H3K27me3-2_95	9
PZ-MB-gastd7-TChIC-rep1-H3K27me3-3_95	NeuralTube_Somites
PZ-MB-gastd5-TChIC-rep1-H3K4me3-3_95	Mesoderm_heart
PZ-MB-gastd6-TChIC-rep1-H3K4me3-1_95	Somite_wavefront
PZ-MB-gastd6-TChIC-rep1-H3K4me3-2_95	2
PZ-MB-gastd6-TChIC-rep1-H3K4me3-3_95	Neural_tube_2
PZ-MB-gastd6-TChIC-rep1-H3K4me3-4_95	PGCs
PZ-MB-gastd7-TChIC-rep1-H3K4me3-1_95	NeuralTube1
PZ-MB-gastd7-TChIC-rep1-H3K4me3-4_95	Neural_tube_2
PZ-MB-gastd5-TCHIC-rep1-H3K27ac-1_337	0
PZ-MB-gastd5-TCHIC-rep1-H3K4me1-1_337	Mesoderm_heart
PZ-MB-gastd5-TCHIC-rep1-H3K4me3-4_337	Mesoderm_heart
PZ-MB-gastd5-TCHIC-rep1-H3K27me3-1_337	0
PZ-MB-gastd6-TCHIC-rep1-H3K27me3-1_337	Mesoderm_heart
PZ-MB-gastd7-TCHIC-rep1-H3K27me3-4_337	3
PZ-MB-gastd5-TChIC-rep1-H3K27me3-2_337	0
PZ-MB-gastd5-TChIC-rep1-H3K27me3-3_337	12
PZ-MB-gastd5-TChIC-rep1-H3K27me3-4_337	Mesoderm_heart
PZ-MB-gastd6-TChIC-rep1-H3K27me3-2_337	3
PZ-MB-gastd6-TChIC-rep1-H3K27me3-3_337	9
PZ-MB-gastd6-TChIC-rep1-H3K27me3-4_337	3
PZ-MB-gastd7-TChIC-rep1-H3K27me3-1_337	3
PZ-MB-gastd7-TChIC-rep1-H3K27me3-2_337	3
PZ-MB-gastd7-TChIC-rep1-H3K27me3-3_337	3
PZ-MB-gastd5-TChIC-rep1-H3K4me3-2_337	12
PZ-MB-gastd5-TChIC-rep1-H3K4me3-3_337	Mesoderm_heart
PZ-MB-gastd6-TChIC-rep1-H3K4me3-1_337	NeuralTube_Somites
PZ-MB-gastd6-TChIC-rep1-H3K4me3-2_337	3
PZ-MB-gastd6-TChIC-rep1-H3K4me3-4_337	Neural_tube_2
PZ-MB-gastd7-TChIC-rep1-H3K4me3-1_337	NeuralTube1
PZ-MB-gastd7-TChIC-rep1-H3K4me3-2_337	NeuralTube_Somites
PZ-MB-gastd7-TChIC-rep1-H3K4me3-3_337	NeuralTube1
PZ-MB-gastd7-TChIC-rep1-H3K4me3-4_337	3
PZ-MB-gastd5-TCHIC-rep1-H3K27ac-1_282	12
PZ-MB-gastd5-TCHIC-rep1-H3K4me1-1_282	0
PZ-MB-gastd5-TCHIC-rep1-H3K4me3-4_282	Mesoderm_heart
PZ-MB-gastd5-TCHIC-rep1-H3K27me3-1_282	Mesoderm_heart
PZ-MB-gastd6-TCHIC-rep1-H3K27me3-1_282	9
PZ-MB-gastd7-TCHIC-rep1-H3K27me3-4_282	3
PZ-MB-gastd5-TChIC-rep1-H3K27me3-2_282	0
PZ-MB-gastd5-TChIC-rep1-H3K27me3-3_282	0
PZ-MB-gastd5-TChIC-rep1-H3K27me3-4_282	0
PZ-MB-gastd6-TChIC-rep1-H3K27me3-2_282	3
PZ-MB-gastd6-TChIC-rep1-H3K27me3-4_282	2
PZ-MB-gastd7-TChIC-rep1-H3K27me3-2_282	3
PZ-MB-gastd7-TChIC-rep1-H3K27me3-3_282	NeuralTube1
PZ-MB-gastd5-TChIC-rep1-H3K4me3-2_282	Tailbud
PZ-MB-gastd5-TChIC-rep1-H3K4me3-3_282	0
PZ-MB-gastd6-TChIC-rep1-H3K4me3-1_282	PGCs
PZ-MB-gastd6-TChIC-rep1-H3K4me3-2_282	Endoderm_node
PZ-MB-gastd6-TChIC-rep1-H3K4me3-3_282	Endoderm_node
PZ-MB-gastd6-TChIC-rep1-H3K4me3-4_282	Endoderm
PZ-MB-gastd7-TChIC-rep1-H3K4me3-1_282	Neural_tube_2
PZ-MB-gastd7-TChIC-rep1-H3K4me3-4_282	2
PZ-MB-gastd5-TCHIC-rep1-H3K27ac-1_380	Neural_tube_2
PZ-MB-gastd5-TCHIC-rep1-H3K4me1-1_380	2
PZ-MB-gastd5-TCHIC-rep1-H3K4me3-4_380	Mesoderm_heart
PZ-MB-gastd5-TCHIC-rep1-H3K27me3-1_380	0
PZ-MB-gastd6-TCHIC-rep1-H3K27me3-1_380	9
PZ-MB-gastd7-TCHIC-rep1-H3K27me3-4_380	Neural_tube_2
PZ-MB-gastd5-TChIC-rep1-H3K27me3-2_380	Tailbud
PZ-MB-gastd5-TChIC-rep1-H3K27me3-3_380	Mesoderm_heart
PZ-MB-gastd5-TChIC-rep1-H3K27me3-4_380	PGCs
PZ-MB-gastd6-TChIC-rep1-H3K27me3-2_380	3
PZ-MB-gastd6-TChIC-rep1-H3K27me3-3_380	Neural_tube_2
PZ-MB-gastd6-TChIC-rep1-H3K27me3-4_380	2
PZ-MB-gastd7-TChIC-rep1-H3K27me3-1_380	3
PZ-MB-gastd7-TChIC-rep1-H3K27me3-2_380	Mesoderm_heart
PZ-MB-gastd5-TChIC-rep1-H3K4me3-2_380	0
PZ-MB-gastd5-TChIC-rep1-H3K4me3-3_380	0
PZ-MB-gastd6-TChIC-rep1-H3K4me3-1_380	Mesoderm_heart
PZ-MB-gastd6-TChIC-rep1-H3K4me3-2_380	Mesoderm_heart
PZ-MB-gastd6-TChIC-rep1-H3K4me3-3_380	2
PZ-MB-gastd6-TChIC-rep1-H3K4me3-4_380	Mesoderm_heart
PZ-MB-gastd7-TChIC-rep1-H3K4me3-1_380	NeuralTube_Somites
PZ-MB-gastd7-TChIC-rep1-H3K4me3-2_380	3
PZ-MB-gastd7-TChIC-rep1-H3K4me3-3_380	3
PZ-MB-gastd7-TChIC-rep1-H3K4me3-4_380	Somite_wavefront
PZ-MB-gastd5-TCHIC-rep1-H3K27ac-1_59	3
PZ-MB-gastd5-TCHIC-rep1-H3K4me1-1_59	9
PZ-MB-gastd5-TCHIC-rep1-H3K4me3-4_59	Tailbud
PZ-MB-gastd5-TCHIC-rep1-H3K27me3-1_59	Mesoderm_heart
PZ-MB-gastd6-TCHIC-rep1-H3K27me3-1_59	Neural_tube_2
PZ-MB-gastd7-TCHIC-rep1-H3K27me3-4_59	3
PZ-MB-gastd5-TChIC-rep1-H3K27me3-2_59	2
PZ-MB-gastd5-TChIC-rep1-H3K27me3-3_59	Tailbud
PZ-MB-gastd5-TChIC-rep1-H3K27me3-4_59	Mesoderm_heart
PZ-MB-gastd6-TChIC-rep1-H3K27me3-2_59	PGCs
PZ-MB-gastd6-TChIC-rep1-H3K27me3-3_59	Somite_wavefront
PZ-MB-gastd6-TChIC-rep1-H3K27me3-4_59	3
PZ-MB-gastd7-TChIC-rep1-H3K27me3-2_59	NeuralTube_Somites
PZ-MB-gastd7-TChIC-rep1-H3K27me3-3_59	3
PZ-MB-gastd5-TChIC-rep1-H3K4me3-2_59	Somite_wavefront
PZ-MB-gastd5-TChIC-rep1-H3K4me3-3_59	2
PZ-MB-gastd6-TChIC-rep1-H3K4me3-1_59	2
PZ-MB-gastd6-TChIC-rep1-H3K4me3-2_59	3
PZ-MB-gastd6-TChIC-rep1-H3K4me3-3_59	Neural_tube_2
PZ-MB-gastd6-TChIC-rep1-H3K4me3-4_59	2
PZ-MB-gastd7-TChIC-rep1-H3K4me3-1_59	3
PZ-MB-gastd7-TChIC-rep1-H3K4me3-2_59	3
PZ-MB-gastd7-TChIC-rep1-H3K4me3-3_59	3
PZ-MB-gastd7-TChIC-rep1-H3K4me3-4_59	NeuralTube_Somites
PZ-MB-gastd5-TCHIC-rep1-H3K27ac-1_43	0
PZ-MB-gastd5-TCHIC-rep1-H3K4me1-1_43	Endoderm
PZ-MB-gastd5-TCHIC-rep1-H3K4me3-4_43	PGCs
PZ-MB-gastd5-TCHIC-rep1-H3K27me3-1_43	12
PZ-MB-gastd6-TCHIC-rep1-H3K27me3-1_43	2
PZ-MB-gastd7-TCHIC-rep1-H3K27me3-4_43	Somite_wavefront
PZ-MB-gastd5-TChIC-rep1-H3K27me3-2_43	0
PZ-MB-gastd5-TChIC-rep1-H3K27me3-3_43	Tailbud
PZ-MB-gastd5-TChIC-rep1-H3K27me3-4_43	Mesoderm_heart
PZ-MB-gastd6-TChIC-rep1-H3K27me3-2_43	9
PZ-MB-gastd6-TChIC-rep1-H3K27me3-3_43	3
PZ-MB-gastd6-TChIC-rep1-H3K27me3-4_43	Mesoderm_heart
PZ-MB-gastd7-TChIC-rep1-H3K27me3-1_43	9
PZ-MB-gastd7-TChIC-rep1-H3K27me3-2_43	9
PZ-MB-gastd7-TChIC-rep1-H3K27me3-3_43	Somite_wavefront
PZ-MB-gastd5-TChIC-rep1-H3K4me3-2_43	PGCs
PZ-MB-gastd5-TChIC-rep1-H3K4me3-3_43	Endoderm_node
PZ-MB-gastd6-TChIC-rep1-H3K4me3-1_43	2
PZ-MB-gastd6-TChIC-rep1-H3K4me3-2_43	2
PZ-MB-gastd6-TChIC-rep1-H3K4me3-3_43	NeuralTube_Somites
PZ-MB-gastd6-TChIC-rep1-H3K4me3-4_43	PGCs
PZ-MB-gastd7-TChIC-rep1-H3K4me3-2_43	NeuralTube_Somites
PZ-MB-gastd7-TChIC-rep1-H3K4me3-3_43	3
PZ-MB-gastd7-TChIC-rep1-H3K4me3-4_43	Mesoderm_heart
PZ-MB-gastd5-TCHIC-rep1-H3K27ac-1_257	0
PZ-MB-gastd5-TCHIC-rep1-H3K27me3-1_257	0
PZ-MB-gastd6-TCHIC-rep1-H3K27me3-1_257	NeuralTube_Somites
PZ-MB-gastd5-TChIC-rep1-H3K27me3-2_257	Endoderm
PZ-MB-gastd5-TChIC-rep1-H3K27me3-3_257	0
PZ-MB-gastd6-TChIC-rep1-H3K27me3-2_257	3
PZ-MB-gastd6-TChIC-rep1-H3K27me3-4_257	Mesoderm_heart
PZ-MB-gastd7-TChIC-rep1-H3K27me3-1_257	Neural_tube_2
PZ-MB-gastd7-TChIC-rep1-H3K27me3-2_257	NeuralTube_Somites
PZ-MB-gastd7-TChIC-rep1-H3K27me3-3_257	NeuralTube_Somites
PZ-MB-gastd5-TChIC-rep1-H3K4me3-2_257	Endoderm_node
PZ-MB-gastd5-TChIC-rep1-H3K4me3-3_257	2
PZ-MB-gastd6-TChIC-rep1-H3K4me3-1_257	3
PZ-MB-gastd6-TChIC-rep1-H3K4me3-2_257	2
PZ-MB-gastd6-TChIC-rep1-H3K4me3-3_257	Neural_tube_2
PZ-MB-gastd6-TChIC-rep1-H3K4me3-4_257	9
PZ-MB-gastd7-TChIC-rep1-H3K4me3-1_257	Somite_wavefront
PZ-MB-gastd7-TChIC-rep1-H3K4me3-3_257	Mesoderm_heart
PZ-MB-gastd7-TChIC-rep1-H3K4me3-4_257	3
PZ-MB-gastd5-TCHIC-rep1-H3K27ac-1_188	0
PZ-MB-gastd5-TCHIC-rep1-H3K4me1-1_188	0
PZ-MB-gastd5-TCHIC-rep1-H3K4me3-4_188	Tailbud
PZ-MB-gastd5-TCHIC-rep1-H3K27me3-1_188	Mesoderm_heart
PZ-MB-gastd6-TCHIC-rep1-H3K27me3-1_188	NeuralTube_Somites
PZ-MB-gastd7-TCHIC-rep1-H3K27me3-4_188	NeuralTube_Somites
PZ-MB-gastd5-TChIC-rep1-H3K27me3-2_188	PGCs
PZ-MB-gastd5-TChIC-rep1-H3K27me3-3_188	0
PZ-MB-gastd5-TChIC-rep1-H3K27me3-4_188	Somite_wavefront
PZ-MB-gastd6-TChIC-rep1-H3K27me3-2_188	Haemogenic
PZ-MB-gastd6-TChIC-rep1-H3K27me3-3_188	Somite_wavefront
PZ-MB-gastd6-TChIC-rep1-H3K27me3-4_188	3
PZ-MB-gastd7-TChIC-rep1-H3K27me3-1_188	3
PZ-MB-gastd7-TChIC-rep1-H3K27me3-2_188	9
PZ-MB-gastd7-TChIC-rep1-H3K27me3-3_188	Mesoderm_heart
PZ-MB-gastd5-TChIC-rep1-H3K4me3-2_188	0
PZ-MB-gastd5-TChIC-rep1-H3K4me3-3_188	0
PZ-MB-gastd6-TChIC-rep1-H3K4me3-1_188	Somite_wavefront
PZ-MB-gastd6-TChIC-rep1-H3K4me3-2_188	2
PZ-MB-gastd6-TChIC-rep1-H3K4me3-3_188	2
PZ-MB-gastd6-TChIC-rep1-H3K4me3-4_188	Haemogenic
PZ-MB-gastd7-TChIC-rep1-H3K4me3-1_188	NeuralTube_Somites
PZ-MB-gastd7-TChIC-rep1-H3K4me3-2_188	NeuralTube_Somites
PZ-MB-gastd7-TChIC-rep1-H3K4me3-3_188	Somite_wavefront
PZ-MB-gastd7-TChIC-rep1-H3K4me3-4_188	3
PZ-MB-gastd5-TCHIC-rep1-H3K27ac-1_181	2
PZ-MB-gastd5-TCHIC-rep1-H3K4me3-4_181	0
PZ-MB-gastd5-TCHIC-rep1-H3K27me3-1_181	0
PZ-MB-gastd6-TCHIC-rep1-H3K27me3-1_181	PGCs
PZ-MB-gastd7-TCHIC-rep1-H3K27me3-4_181	NeuralTube_Somites
PZ-MB-gastd5-TChIC-rep1-H3K27me3-2_181	Endoderm
PZ-MB-gastd5-TChIC-rep1-H3K27me3-3_181	0
PZ-MB-gastd5-TChIC-rep1-H3K27me3-4_181	12
PZ-MB-gastd6-TChIC-rep1-H3K27me3-2_181	Neural_tube_2
PZ-MB-gastd6-TChIC-rep1-H3K27me3-3_181	2
PZ-MB-gastd6-TChIC-rep1-H3K27me3-4_181	9
PZ-MB-gastd7-TChIC-rep1-H3K27me3-1_181	Mesoderm_heart
PZ-MB-gastd7-TChIC-rep1-H3K27me3-2_181	18
PZ-MB-gastd7-TChIC-rep1-H3K27me3-3_181	2
PZ-MB-gastd5-TChIC-rep1-H3K4me3-2_181	Tailbud
PZ-MB-gastd5-TChIC-rep1-H3K4me3-3_181	10
PZ-MB-gastd6-TChIC-rep1-H3K4me3-2_181	Mesoderm_heart
PZ-MB-gastd6-TChIC-rep1-H3K4me3-3_181	2
PZ-MB-gastd6-TChIC-rep1-H3K4me3-4_181	2
PZ-MB-gastd7-TChIC-rep1-H3K4me3-1_181	NeuralTube_Somites
PZ-MB-gastd7-TChIC-rep1-H3K4me3-2_181	9
PZ-MB-gastd7-TChIC-rep1-H3K4me3-3_181	Mesoderm_heart
PZ-MB-gastd7-TChIC-rep1-H3K4me3-4_181	2
PZ-MB-gastd5-TCHIC-rep1-H3K27ac-1_38	Neural_tube_2
PZ-MB-gastd5-TCHIC-rep1-H3K4me1-1_38	Mesoderm_heart
PZ-MB-gastd5-TCHIC-rep1-H3K4me3-4_38	Tailbud
PZ-MB-gastd6-TCHIC-rep1-H3K27me3-1_38	2
PZ-MB-gastd7-TCHIC-rep1-H3K27me3-4_38	3
PZ-MB-gastd5-TChIC-rep1-H3K27me3-2_38	2
PZ-MB-gastd5-TChIC-rep1-H3K27me3-3_38	0
PZ-MB-gastd5-TChIC-rep1-H3K27me3-4_38	Mesoderm_heart
PZ-MB-gastd6-TChIC-rep1-H3K27me3-2_38	2
PZ-MB-gastd6-TChIC-rep1-H3K27me3-3_38	PGCs
PZ-MB-gastd6-TChIC-rep1-H3K27me3-4_38	3
PZ-MB-gastd7-TChIC-rep1-H3K27me3-1_38	3
PZ-MB-gastd7-TChIC-rep1-H3K27me3-2_38	9
PZ-MB-gastd7-TChIC-rep1-H3K27me3-3_38	Mesoderm_heart
PZ-MB-gastd5-TChIC-rep1-H3K4me3-2_38	Tailbud
PZ-MB-gastd5-TChIC-rep1-H3K4me3-3_38	0
PZ-MB-gastd6-TChIC-rep1-H3K4me3-1_38	Mesoderm_heart
PZ-MB-gastd6-TChIC-rep1-H3K4me3-2_38	Haemogenic
PZ-MB-gastd6-TChIC-rep1-H3K4me3-3_38	Somite_wavefront
PZ-MB-gastd6-TChIC-rep1-H3K4me3-4_38	Mesoderm_heart
PZ-MB-gastd7-TChIC-rep1-H3K4me3-1_38	Neural_tube_2
PZ-MB-gastd7-TChIC-rep1-H3K4me3-3_38	Mesoderm_heart
PZ-MB-gastd7-TChIC-rep1-H3K4me3-4_38	NeuralTube_Somites
PZ-MB-gastd5-TCHIC-rep1-H3K27ac-1_98	9
PZ-MB-gastd5-TCHIC-rep1-H3K4me1-1_98	Endoderm_node
PZ-MB-gastd5-TCHIC-rep1-H3K4me3-4_98	Tailbud
PZ-MB-gastd5-TCHIC-rep1-H3K27me3-1_98	3
PZ-MB-gastd6-TCHIC-rep1-H3K27me3-1_98	Neural_tube_2
PZ-MB-gastd7-TCHIC-rep1-H3K27me3-4_98	3
PZ-MB-gastd5-TChIC-rep1-H3K27me3-2_98	10
PZ-MB-gastd5-TChIC-rep1-H3K27me3-3_98	0
PZ-MB-gastd5-TChIC-rep1-H3K27me3-4_98	2
PZ-MB-gastd6-TChIC-rep1-H3K27me3-2_98	3
PZ-MB-gastd6-TChIC-rep1-H3K27me3-3_98	Somite_wavefront
PZ-MB-gastd6-TChIC-rep1-H3K27me3-4_98	10
PZ-MB-gastd7-TChIC-rep1-H3K27me3-1_98	NeuralTube1
PZ-MB-gastd7-TChIC-rep1-H3K27me3-2_98	PGCs
PZ-MB-gastd7-TChIC-rep1-H3K27me3-3_98	NeuralTube_Somites
PZ-MB-gastd5-TChIC-rep1-H3K4me3-3_98	0
PZ-MB-gastd6-TChIC-rep1-H3K4me3-1_98	Neural_tube_2
PZ-MB-gastd6-TChIC-rep1-H3K4me3-2_98	Endoderm_node
PZ-MB-gastd6-TChIC-rep1-H3K4me3-3_98	3
PZ-MB-gastd6-TChIC-rep1-H3K4me3-4_98	Neural_tube_2
PZ-MB-gastd7-TChIC-rep1-H3K4me3-1_98	NeuralTube_Somites
PZ-MB-gastd7-TChIC-rep1-H3K4me3-2_98	Somite_wavefront
PZ-MB-gastd7-TChIC-rep1-H3K4me3-3_98	NeuralTube1
PZ-MB-gastd7-TChIC-rep1-H3K4me3-4_98	3
PZ-MB-gastd5-TCHIC-rep1-H3K27ac-1_152	0
PZ-MB-gastd5-TCHIC-rep1-H3K4me1-1_152	0
PZ-MB-gastd5-TCHIC-rep1-H3K4me3-4_152	9
PZ-MB-gastd5-TCHIC-rep1-H3K27me3-1_152	0
PZ-MB-gastd6-TCHIC-rep1-H3K27me3-1_152	3
PZ-MB-gastd7-TCHIC-rep1-H3K27me3-4_152	0
PZ-MB-gastd5-TChIC-rep1-H3K27me3-2_152	Mesoderm_heart
PZ-MB-gastd5-TChIC-rep1-H3K27me3-3_152	Tailbud
PZ-MB-gastd6-TChIC-rep1-H3K27me3-2_152	Neural_tube_2
PZ-MB-gastd6-TChIC-rep1-H3K27me3-3_152	9
PZ-MB-gastd6-TChIC-rep1-H3K27me3-4_152	9
PZ-MB-gastd7-TChIC-rep1-H3K27me3-1_152	PGCs
PZ-MB-gastd7-TChIC-rep1-H3K27me3-2_152	Endoderm_node
PZ-MB-gastd7-TChIC-rep1-H3K27me3-3_152	Somite_wavefront
PZ-MB-gastd5-TChIC-rep1-H3K4me3-2_152	0
PZ-MB-gastd5-TChIC-rep1-H3K4me3-3_152	Tailbud
PZ-MB-gastd6-TChIC-rep1-H3K4me3-1_152	2
PZ-MB-gastd6-TChIC-rep1-H3K4me3-2_152	2
PZ-MB-gastd6-TChIC-rep1-H3K4me3-3_152	2
PZ-MB-gastd7-TChIC-rep1-H3K4me3-1_152	NeuralTube1
PZ-MB-gastd7-TChIC-rep1-H3K4me3-2_152	3
PZ-MB-gastd7-TChIC-rep1-H3K4me3-4_152	Mesoderm_heart
PZ-MB-gastd5-TCHIC-rep1-H3K27ac-1_161	12
PZ-MB-gastd5-TCHIC-rep1-H3K4me1-1_161	Tailbud
PZ-MB-gastd5-TCHIC-rep1-H3K27me3-1_161	0
PZ-MB-gastd6-TCHIC-rep1-H3K27me3-1_161	10
PZ-MB-gastd7-TCHIC-rep1-H3K27me3-4_161	9
PZ-MB-gastd5-TChIC-rep1-H3K27me3-2_161	PGCs
PZ-MB-gastd5-TChIC-rep1-H3K27me3-3_161	0
PZ-MB-gastd5-TChIC-rep1-H3K27me3-4_161	9
PZ-MB-gastd6-TChIC-rep1-H3K27me3-2_161	Somite_wavefront
PZ-MB-gastd6-TChIC-rep1-H3K27me3-4_161	3
PZ-MB-gastd7-TChIC-rep1-H3K27me3-1_161	NeuralTube_Somites
PZ-MB-gastd7-TChIC-rep1-H3K27me3-2_161	3
PZ-MB-gastd7-TChIC-rep1-H3K27me3-3_161	Somite_wavefront
PZ-MB-gastd5-TChIC-rep1-H3K4me3-3_161	Mesoderm_heart
PZ-MB-gastd6-TChIC-rep1-H3K4me3-1_161	Mesoderm_heart
PZ-MB-gastd6-TChIC-rep1-H3K4me3-2_161	2
PZ-MB-gastd6-TChIC-rep1-H3K4me3-3_161	NeuralTube_Somites
PZ-MB-gastd6-TChIC-rep1-H3K4me3-4_161	0
PZ-MB-gastd7-TChIC-rep1-H3K4me3-1_161	3
PZ-MB-gastd7-TChIC-rep1-H3K4me3-2_161	Mesoderm_heart
PZ-MB-gastd7-TChIC-rep1-H3K4me3-4_161	NeuralTube_Somites
PZ-MB-gastd5-TCHIC-rep1-H3K27ac-1_297	PGCs
PZ-MB-gastd5-TCHIC-rep1-H3K4me1-1_297	0
PZ-MB-gastd5-TCHIC-rep1-H3K4me3-4_297	Tailbud
PZ-MB-gastd5-TCHIC-rep1-H3K27me3-1_297	0
PZ-MB-gastd6-TCHIC-rep1-H3K27me3-1_297	10
PZ-MB-gastd7-TCHIC-rep1-H3K27me3-4_297	Neural_tube_2
PZ-MB-gastd5-TChIC-rep1-H3K27me3-3_297	0
PZ-MB-gastd5-TChIC-rep1-H3K27me3-4_297	2
PZ-MB-gastd6-TChIC-rep1-H3K27me3-3_297	9
PZ-MB-gastd6-TChIC-rep1-H3K27me3-4_297	Neural_tube_2
PZ-MB-gastd7-TChIC-rep1-H3K27me3-1_297	NeuralTube1
PZ-MB-gastd7-TChIC-rep1-H3K27me3-3_297	3
PZ-MB-gastd5-TChIC-rep1-H3K4me3-2_297	0
PZ-MB-gastd5-TChIC-rep1-H3K4me3-3_297	12
PZ-MB-gastd6-TChIC-rep1-H3K4me3-1_297	Somite_wavefront
PZ-MB-gastd6-TChIC-rep1-H3K4me3-2_297	2
PZ-MB-gastd6-TChIC-rep1-H3K4me3-3_297	Mesoderm_heart
PZ-MB-gastd6-TChIC-rep1-H3K4me3-4_297	3
PZ-MB-gastd7-TChIC-rep1-H3K4me3-1_297	PGCs
PZ-MB-gastd7-TChIC-rep1-H3K4me3-4_297	2
PZ-MB-gastd5-TCHIC-rep1-H3K27ac-1_159	Mesoderm_heart
PZ-MB-gastd5-TCHIC-rep1-H3K4me1-1_159	Mesoderm_heart
PZ-MB-gastd5-TCHIC-rep1-H3K4me3-4_159	3
PZ-MB-gastd5-TCHIC-rep1-H3K27me3-1_159	0
PZ-MB-gastd6-TCHIC-rep1-H3K27me3-1_159	Mesoderm_heart
PZ-MB-gastd7-TCHIC-rep1-H3K27me3-4_159	Mesoderm_heart
PZ-MB-gastd5-TChIC-rep1-H3K27me3-3_159	10
PZ-MB-gastd5-TChIC-rep1-H3K27me3-4_159	Neural_tube_2
PZ-MB-gastd6-TChIC-rep1-H3K27me3-2_159	Mesoderm_heart
PZ-MB-gastd6-TChIC-rep1-H3K27me3-3_159	Mesoderm_heart
PZ-MB-gastd6-TChIC-rep1-H3K27me3-4_159	9
PZ-MB-gastd7-TChIC-rep1-H3K27me3-1_159	3
PZ-MB-gastd7-TChIC-rep1-H3K27me3-2_159	Neural_tube_2
PZ-MB-gastd7-TChIC-rep1-H3K27me3-3_159	10
PZ-MB-gastd5-TChIC-rep1-H3K4me3-2_159	Tailbud
PZ-MB-gastd5-TChIC-rep1-H3K4me3-3_159	Mesoderm_heart
PZ-MB-gastd6-TChIC-rep1-H3K4me3-1_159	2
PZ-MB-gastd6-TChIC-rep1-H3K4me3-2_159	0
PZ-MB-gastd6-TChIC-rep1-H3K4me3-3_159	0
PZ-MB-gastd6-TChIC-rep1-H3K4me3-4_159	2
PZ-MB-gastd7-TChIC-rep1-H3K4me3-1_159	3
PZ-MB-gastd7-TChIC-rep1-H3K4me3-2_159	NeuralTube_Somites
PZ-MB-gastd7-TChIC-rep1-H3K4me3-3_159	9
PZ-MB-gastd7-TChIC-rep1-H3K4me3-4_159	Neural_tube_2
PZ-MB-gastd5-TCHIC-rep1-H3K27ac-1_42	Mesoderm_heart
PZ-MB-gastd5-TCHIC-rep1-H3K4me1-1_42	PGCs
