,QC,enrichment,coverage
PZ-MB-TChIC-Gastd7-rep3-H3K4me3-2_371,good,79.23627684964202,34.064
PZ-MB-TChIC-Gastd7-rep3-H3K4me3-2_118,good,85.09174311926606,37.146
PZ-MB-TChIC-Gastd7-rep3-H3K4me3-2_245,good,79.22619047619047,32.288
PZ-MB-TChIC-Gastd7-rep3-H3K4me3-2_246,good,82.76353276353277,33.344
PZ-MB-TChIC-Gastd7-rep3-H3K4me3-2_57,good,73.51453855878634,34.934
PZ-MB-TChIC-Gastd7-rep3-H3K4me3-2_338,good,100.0,35.124
PZ-MB-TChIC-Gastd7-rep3-H3K4me3-2_192,good,70.58242843040472,36.47
PZ-MB-TChIC-Gastd7-rep3-H3K4me3-2_182,bad,52.58650821391122,39.066
PZ-MB-TChIC-Gastd7-rep3-H3K4me3-2_189,good,67.52941176470588,33.778000000000006
PZ-MB-TChIC-Gastd7-rep3-H3K4me3-2_352,good,85.61643835616438,31.282
PZ-MB-TChIC-Gastd7-rep3-H3K4me3-2_69,good,94.73684210526316,36.016
PZ-MB-TChIC-Gastd7-rep3-H3K4me3-2_183,good,77.89514866979654,32.902
PZ-MB-TChIC-Gastd7-rep3-H3K4me3-2_172,good,81.71262699564586,35.716
PZ-MB-TChIC-Gastd7-rep3-H3K4me3-2_17,good,74.19839679358716,36.194
PZ-MB-TChIC-Gastd7-rep3-H3K4me3-2_365,good,79.34602649006624,34.552
PZ-MB-TChIC-Gastd7-rep3-H3K4me3-2_384,good,80.29069767441861,37.386
PZ-MB-TChIC-Gastd7-rep3-H3K4me3-2_106,bad,62.164896307536665,34.156
PZ-MB-TChIC-Gastd7-rep3-H3K4me3-2_179,good,77.73703509690938,36.21
PZ-MB-TChIC-Gastd7-rep3-H3K4me3-2_84,good,86.0411899313501,36.376
PZ-MB-TChIC-Gastd7-rep3-H3K4me3-2_104,good,77.46686303387335,33.07
PZ-MB-TChIC-Gastd7-rep3-H3K4me3-2_364,good,78.15401419989078,35.624
PZ-MB-TChIC-Gastd7-rep3-H3K4me3-2_19,good,81.85689948892674,29.798
PZ-MB-TChIC-Gastd7-rep3-H3K4me3-2_121,good,85.94491927825261,32.93
PZ-MB-TChIC-Gastd7-rep3-H3K4me3-2_248,good,73.8233397807866,36.676
PZ-MB-TChIC-Gastd7-rep3-H3K4me3-2_357,good,89.40269749518303,36.496
PZ-MB-TChIC-Gastd7-rep3-H3K4me3-2_36,good,80.07856341189674,34.354
PZ-MB-TChIC-Gastd7-rep3-H3K4me3-2_314,bad,39.53488372093023,33.016
PZ-MB-TChIC-Gastd7-rep3-H3K4me3-2_217,bad,51.33020344287949,35.904
PZ-MB-TChIC-Gastd7-rep3-H3K4me3-2_203,bad,60.12084592145016,36.132
PZ-MB-TChIC-Gastd7-rep3-H3K4me3-2_308,bad,60.801781737193785,30.56
PZ-MB-TChIC-Gastd7-rep3-H3K4me3-2_194,good,75.54874936191935,26.432
PZ-MB-TChIC-Gastd7-rep3-H3K4me3-2_286,good,75.04743833017078,35.726
PZ-MB-TChIC-Gastd7-rep3-H3K4me3-2_68,bad,51.50554675118859,39.162
PZ-MB-TChIC-Gastd7-rep3-H3K4me3-2_379,good,81.89863234111021,37.622
PZ-MB-TChIC-Gastd7-rep3-H3K4me3-2_215,good,93.26732673267328,32.542
PZ-MB-TChIC-Gastd7-rep3-H3K4me3-2_168,good,75.47838412473425,32.828
PZ-MB-TChIC-Gastd7-rep3-H3K4me3-2_281,good,84.77791486736584,27.856
PZ-MB-TChIC-Gastd7-rep3-H3K4me3-2_261,good,80.43478260869566,26.204
PZ-MB-TChIC-Gastd7-rep3-H3K4me3-2_35,good,77.74436090225564,32.986
PZ-MB-TChIC-Gastd7-rep3-H3K4me3-2_27,good,83.44771901493743,38.142
PZ-MB-TChIC-Gastd7-rep3-H3K4me3-2_38,good,71.44992526158445,33.77
PZ-MB-TChIC-Gastd7-rep3-H3K4me3-2_339,good,69.32826362484157,34.574
PZ-MB-TChIC-Gastd7-rep3-H3K4me3-2_144,good,80.30127462340673,31.87
PZ-MB-TChIC-Gastd7-rep3-H3K4me3-2_109,good,81.00208768267223,35.552
PZ-MB-TChIC-Gastd7-rep3-H3K4me3-2_165,good,81.72757475083057,37.678
PZ-MB-TChIC-Gastd7-rep3-H3K4me3-2_289,bad,49.037538638270206,36.096
PZ-MB-TChIC-Gastd7-rep3-H3K4me3-2_99,good,77.0769230769231,35.23
PZ-MB-TChIC-Gastd7-rep3-H3K4me3-2_158,good,73.98648648648647,35.942
PZ-MB-TChIC-Gastd7-rep3-H3K4me3-2_42,good,71.920428462127,31.6
PZ-MB-TChIC-Gastd7-rep3-H3K4me3-2_297,good,82.35556546955164,33.616
PZ-MB-TChIC-Gastd7-rep3-H3K4me3-2_216,good,83.36871903750888,38.758
PZ-MB-TChIC-Gastd7-rep3-H3K4me3-2_98,good,81.02766798418972,32.934000000000005
PZ-MB-TChIC-Gastd7-rep3-H3K4me3-2_28,bad,48.87672811059908,35.730000000000004
PZ-MB-TChIC-Gastd7-rep3-H3K4me3-2_272,bad,44.49244529350469,36.578
PZ-MB-TChIC-Gastd7-rep3-H3K4me3-2_201,good,82.56354195135283,33.314
PZ-MB-TChIC-Gastd7-rep3-H3K4me3-2_301,good,77.85817655571635,32.894
PZ-MB-TChIC-Gastd7-rep3-H3K4me3-2_152,good,78.70324189526185,33.35
PZ-MB-TChIC-Gastd7-rep3-H3K4me3-2_43,good,77.6111408677022,33.474
PZ-MB-TChIC-Gastd7-rep3-H3K4me3-2_110,good,67.12422786547701,36.754
PZ-MB-TChIC-Gastd7-rep3-H3K4me3-2_344,good,83.69264787175236,33.244
PZ-MB-TChIC-Gastd7-rep3-H3K4me3-2_324,good,80.79658605974396,35.292
PZ-MB-TChIC-Gastd7-rep3-H3K4me3-2_59,good,72.81105990783409,36.278
PZ-MB-TChIC-Gastd7-rep3-H3K4me3-2_238,good,69.45261918775752,35.394
PZ-MB-TChIC-Gastd7-rep3-H3K4me3-2_251,good,75.79710144927535,29.456
PZ-MB-TChIC-Gastd7-rep3-H3K4me3-2_11,good,67.43725231175695,34.096
PZ-MB-TChIC-Gastd7-rep3-H3K4me3-2_157,good,78.38337182448036,35.268
PZ-MB-TChIC-Gastd7-rep3-H3K4me3-2_353,good,90.04149377593359,33.932
PZ-MB-TChIC-Gastd7-rep3-H3K4me3-2_161,good,85.59386973180077,35.284
PZ-MB-TChIC-Gastd7-rep3-H3K4me3-2_61,good,72.50000000000001,36.904
PZ-MB-TChIC-Gastd7-rep3-H3K4me3-2_229,good,71.875,35.692
PZ-MB-TChIC-Gastd7-rep3-H3K4me3-2_202,good,78.3745913124708,35.47
PZ-MB-TChIC-Gastd7-rep3-H3K4me3-2_160,bad,56.126895590029626,38.472
PZ-MB-TChIC-Gastd7-rep3-H3K4me3-2_221,good,75.65429093122337,29.514000000000003
PZ-MB-TChIC-Gastd7-rep3-H3K4me3-2_254,good,80.61440677966101,37.562
PZ-MB-TChIC-Gastd7-rep3-H3K4me3-2_354,good,71.44856543037088,33.476
PZ-MB-TChIC-Gastd7-rep3-H3K4me3-2_13,good,74.77313974591652,34.306
PZ-MB-TChIC-Gastd7-rep3-H3K4me3-2_40,bad,61.81144067796611,33.272
PZ-MB-TChIC-Gastd7-rep3-H3K4me3-2_113,good,81.99697428139184,36.25
PZ-MB-TChIC-Gastd7-rep3-H3K4me3-2_51,good,77.34647771616348,33.312000000000005
PZ-MB-TChIC-Gastd7-rep3-H3K4me3-2_219,bad,50.61697073136978,37.986
PZ-MB-TChIC-Gastd7-rep3-H3K4me3-2_237,good,80.01101321585904,35.544
PZ-MB-TChIC-Gastd7-rep3-H3K4me3-2_31,good,87.34939759036145,34.150000000000006
PZ-MB-TChIC-Gastd7-rep3-H3K4me3-2_293,good,85.70102135561744,35.458
PZ-MB-TChIC-Gastd7-rep3-H3K4me3-2_323,good,83.808095952024,34.058
PZ-MB-TChIC-Gastd7-rep3-H3K4me3-2_129,good,81.53638814016173,35.648
PZ-MB-TChIC-Gastd7-rep3-H3K4me3-2_282,good,67.00808625336926,35.634
PZ-MB-TChIC-Gastd7-rep3-H3K4me3-2_154,good,73.4556345937851,35.354
PZ-MB-TChIC-Gastd7-rep3-H3K4me3-2_234,good,68.30314585319351,35.894
PZ-MB-TChIC-Gastd7-rep3-H3K4me3-2_277,good,81.94980694980696,36.48
PZ-MB-TChIC-Gastd7-rep3-H3K4me3-2_212,bad,60.46976511744128,32.866
PZ-MB-TChIC-Gastd7-rep3-H3K4me3-2_188,good,75.79298831385643,33.886
PZ-MB-TChIC-Gastd7-rep3-H3K4me3-2_86,good,77.32974910394266,34.498
PZ-MB-TChIC-Gastd7-rep3-H3K4me3-2_331,good,77.84431137724552,36.626
PZ-MB-TChIC-Gastd7-rep3-H3K4me3-2_285,good,77.76801405975395,36.388
PZ-MB-TChIC-Gastd7-rep3-H3K4me3-2_92,bad,53.97938144329897,37.958
PZ-MB-TChIC-Gastd7-rep3-H3K4me3-2_258,good,91.43468950749464,36.638
PZ-MB-TChIC-Gastd7-rep3-H3K4me3-2_328,good,76.34408602150539,33.836
PZ-MB-TChIC-Gastd7-rep3-H3K4me3-2_20,good,74.06819984139571,30.96
PZ-MB-TChIC-Gastd7-rep3-H3K4me3-2_304,good,70.73170731707317,35.248000000000005
PZ-MB-TChIC-Gastd7-rep3-H3K4me3-2_380,good,90.61371841155234,33.826
PZ-MB-TChIC-Gastd7-rep3-H3K4me3-2_306,good,85.05154639175258,36.19
PZ-MB-TChIC-Gastd7-rep3-H3K4me3-2_274,good,82.02247191011236,33.954
PZ-MB-TChIC-Gastd7-rep3-H3K4me3-2_181,good,79.56577266922095,34.992000000000004
PZ-MB-TChIC-Gastd7-rep3-H3K4me3-2_211,good,76.64326738991704,35.828
PZ-MB-TChIC-Gastd7-rep3-H3K4me3-2_209,good,80.57065217391303,34.182
PZ-MB-TChIC-Gastd7-rep3-H3K4me3-2_332,good,80.21077283372365,33.092
PZ-MB-TChIC-Gastd7-rep3-H3K4me3-2_95,good,80.91419406575781,31.896
PZ-MB-TChIC-Gastd7-rep3-H3K4me3-2_89,good,93.57601713062098,36.888
PZ-MB-TChIC-Gastd7-rep3-H3K4me3-2_18,good,74.30962343096233,35.022
PZ-MB-TChIC-Gastd7-rep3-H3K4me3-2_355,good,91.57667386609072,35.324
PZ-MB-TChIC-Gastd7-rep3-H3K4me3-2_292,good,81.01750547045951,33.816
PZ-MB-TChIC-Gastd7-rep3-H3K4me3-2_257,good,83.27853452325034,35.318
PZ-MB-TChIC-Gastd7-rep3-H3K4me3-2_105,good,71.01024890190337,35.815999999999995
PZ-MB-TChIC-Gastd7-rep3-H3K4me3-2_62,good,92.0704845814978,33.598
PZ-MB-TChIC-Gastd7-rep3-H3K4me3-2_67,good,83.79310344827587,38.952
PZ-MB-TChIC-Gastd7-rep3-H3K4me3-2_169,good,71.15921787709497,33.466
PZ-MB-TChIC-Gastd7-rep3-H3K4me3-2_3,good,88.27777777777777,35.784
PZ-MB-TChIC-Gastd7-rep3-H3K4me3-2_75,good,81.66449934980496,35.532000000000004
PZ-MB-TChIC-Gastd7-rep3-H3K4me3-2_96,good,79.29354445797809,35.9
PZ-MB-TChIC-Gastd7-rep3-H3K4me3-2_159,good,81.79372197309418,36.236
PZ-MB-TChIC-Gastd7-rep3-H3K4me3-2_8,good,84.18391162284114,34.568
PZ-MB-TChIC-Gastd7-rep3-H3K4me3-2_170,good,80.48229088168802,32.334
PZ-MB-TChIC-Gastd7-rep3-H3K4me3-2_250,good,79.83751846381094,36.736
PZ-MB-TChIC-Gastd7-rep3-H3K4me3-2_313,good,66.12749762131304,37.85
PZ-MB-TChIC-Gastd7-rep3-H3K4me3-2_140,good,75.21514629948364,35.91
PZ-MB-TChIC-Gastd7-rep3-H3K4me3-2_174,good,85.30627583615181,35.221999999999994
PZ-MB-TChIC-Gastd7-rep3-H3K4me3-2_9,good,80.07039155301364,36.572
PZ-MB-TChIC-Gastd7-rep3-H3K4me3-2_4,bad,43.7623501514952,34.94
PZ-MB-TChIC-Gastd7-rep3-H3K4me3-2_290,good,79.08496732026146,33.97
PZ-MB-TChIC-Gastd7-rep3-H3K4me3-2_32,good,79.11453320500482,35.138000000000005
PZ-MB-TChIC-Gastd7-rep3-H3K4me3-2_327,good,96.08433734939756,33.164
PZ-MB-TChIC-Gastd7-rep3-H3K4me3-2_97,bad,57.82848151062156,36.654
PZ-MB-TChIC-Gastd7-rep3-H3K4me3-2_376,good,70.52545155993433,35.432
PZ-MB-TChIC-Gastd7-rep3-H3K4me3-2_267,good,79.13769123783032,34.066
PZ-MB-TChIC-Gastd7-rep3-H3K4me3-2_155,good,75.41507024265645,34.558
PZ-MB-TChIC-Gastd7-rep3-H3K4me3-2_45,good,80.0,35.97
PZ-MB-TChIC-Gastd7-rep3-H3K4me3-2_334,good,80.03403289846851,34.03
PZ-MB-TChIC-Gastd7-rep3-H3K4me3-2_270,good,75.15151515151516,38.582
PZ-MB-TChIC-Gastd7-rep3-H3K4me3-2_52,good,78.68576242628474,35.57
PZ-MB-TChIC-Gastd7-rep3-H3K4me3-2_115,good,73.84969325153375,35.064
PZ-MB-TChIC-Gastd7-rep3-H3K4me3-2_114,bad,64.83762597984321,38.826
PZ-MB-TChIC-Gastd7-rep3-H3K4me3-2_176,good,73.18773234200742,34.644000000000005
PZ-MB-TChIC-Gastd7-rep3-H3K4me3-2_7,good,84.33734939759036,32.4
PZ-MB-TChIC-Gastd7-rep3-H3K4me3-2_329,good,75.74183976261126,34.1
PZ-MB-TChIC-Gastd7-rep3-H3K4me3-2_230,good,70.73921971252565,33.468
PZ-MB-TChIC-Gastd7-rep3-H3K4me3-2_220,good,72.96296296296298,35.346
PZ-MB-TChIC-Gastd7-rep3-H3K4me3-2_242,good,76.01043024771839,37.768
PZ-MB-TChIC-Gastd7-rep3-H3K4me3-2_53,good,71.85628742514969,33.684
PZ-MB-TChIC-Gastd7-rep3-H3K4me3-2_117,good,79.23351158645276,34.63
PZ-MB-TChIC-Gastd7-rep3-H3K4me3-2_162,good,78.14407814407815,35.112
PZ-MB-TChIC-Gastd7-rep3-H3K4me3-2_187,good,76.37969094922738,33.754
PZ-MB-TChIC-Gastd7-rep3-H3K4me3-2_139,good,79.11576497963931,33.674
PZ-MB-TChIC-Gastd7-rep3-H3K4me3-2_88,good,82.70833333333334,35.536
PZ-MB-TChIC-Gastd7-rep3-H3K4me3-2_319,good,82.4103656372027,28.424
PZ-MB-TChIC-Gastd7-rep3-H3K4me3-2_14,bad,49.702620157530944,36.93
PZ-MB-TChIC-Gastd7-rep3-H3K4me3-2_80,good,70.95926412614982,39.342
PZ-MB-TChIC-Gastd7-rep3-H3K4me3-2_178,bad,50.035285815102334,36.412
PZ-MB-TChIC-Gastd7-rep3-H3K4me3-2_253,good,100.0,37.17
PZ-MB-TChIC-Gastd7-rep3-H3K4me3-2_326,good,76.96078431372551,33.602
PZ-MB-TChIC-Gastd7-rep3-H3K4me3-2_100,good,76.9627507163324,32.9
PZ-MB-TChIC-Gastd7-rep3-H3K4me3-2_249,good,76.1340053364957,36.276
PZ-MB-TChIC-Gastd7-rep3-H3K4me3-2_275,good,75.17956903431765,36.35
PZ-MB-TChIC-Gastd7-rep3-H3K4me3-2_224,good,67.86463012878106,38.014
PZ-MB-TChIC-Gastd7-rep3-H3K4me3-2_259,good,75.44186046511626,30.502
PZ-MB-TChIC-Gastd7-rep3-H3K4me3-2_30,good,80.48780487804879,37.024
PZ-MB-TChIC-Gastd7-rep3-H3K4me3-2_85,good,72.21978021978023,33.768
PZ-MB-TChIC-Gastd7-rep3-H3K4me3-2_163,good,87.68971332209108,39.348
PZ-MB-TChIC-Gastd7-rep3-H3K4me3-2_199,good,74.73734479465138,35.392
PZ-MB-TChIC-Gastd7-rep3-H3K4me3-2_255,good,71.53800824985267,32.914
PZ-MB-TChIC-Gastd7-rep3-H3K4me3-2_280,good,74.83050847457628,32.378
PZ-MB-TChIC-Gastd7-rep3-H3K4me3-2_198,good,94.64285714285715,33.224
PZ-MB-TChIC-Gastd7-rep3-H3K4me3-2_107,good,71.83098591549297,35.372
PZ-MB-TChIC-Gastd7-rep3-H3K4me3-2_22,good,80.6509945750452,35.574
PZ-MB-TChIC-Gastd7-rep3-H3K4me3-2_359,good,80.27915353444395,34.538000000000004
PZ-MB-TChIC-Gastd7-rep3-H3K4me3-2_55,good,82.22222222222223,32.12
PZ-MB-TChIC-Gastd7-rep3-H3K4me3-2_63,good,66.91800188501414,36.024
PZ-MB-TChIC-Gastd7-rep3-H3K4me3-2_256,good,73.33333333333334,33.85
PZ-MB-TChIC-Gastd7-rep3-H3K4me3-2_233,good,74.74402730375427,31.206
PZ-MB-TChIC-Gastd7-rep3-H3K4me3-2_191,good,66.7435601691657,35.874
PZ-MB-TChIC-Gastd7-rep3-H3K4me3-2_164,good,86.5040650406504,34.622
PZ-MB-TChIC-Gastd7-rep3-H3K4me3-2_273,good,68.32803110639803,39.012
PZ-MB-TChIC-Gastd7-rep3-H3K4me3-2_214,good,75.16556291390728,34.182
PZ-MB-TChIC-Gastd7-rep3-H3K4me3-2_231,good,69.91643454038997,32.666000000000004
PZ-MB-TChIC-Gastd7-rep3-H3K4me3-2_79,good,87.6201923076923,37.09
PZ-MB-TChIC-Gastd7-rep3-H3K4me3-2_10,bad,39.53952901597982,34.044000000000004
PZ-MB-TChIC-Gastd7-rep3-H3K4me3-2_317,good,82.21738341498822,30.876
PZ-MB-TChIC-Gastd7-rep3-H3K4me3-2_222,good,67.33503463361285,37.146
PZ-MB-TChIC-Gastd7-rep3-H3K4me3-2_294,bad,61.32693147097336,35.874
PZ-MB-TChIC-Gastd7-rep3-H3K4me3-2_244,good,79.71326164874552,34.238
PZ-MB-TChIC-Gastd7-rep3-H3K4me3-2_260,good,88.70019595035924,32.036
PZ-MB-TChIC-Gastd7-rep3-H3K4me3-2_81,good,83.17621464829587,36.994
PZ-MB-TChIC-Gastd7-rep3-H3K4me3-3_226,good,74.82824951909865,28.162
PZ-MB-TChIC-Gastd7-rep3-H3K4me3-3_151,good,81.28019323671498,37.022
PZ-MB-TChIC-Gastd7-rep3-H3K4me3-3_360,good,65.97873671044402,35.548
PZ-MB-TChIC-Gastd7-rep3-H3K4me3-3_148,good,72.52237321842891,35.152
PZ-MB-TChIC-Gastd7-rep3-H3K4me3-3_372,good,80.4369918699187,34.172000000000004
PZ-MB-TChIC-Gastd7-rep3-H3K4me3-3_263,good,68.91348088531187,33.584
PZ-MB-TChIC-Gastd7-rep3-H3K4me3-3_205,good,75.4688672168042,34.272000000000006
PZ-MB-TChIC-Gastd7-rep3-H3K4me3-3_312,good,68.4258416742493,33.066
PZ-MB-TChIC-Gastd7-rep3-H3K4me3-3_310,good,77.63285024154591,36.734
PZ-MB-TChIC-Gastd7-rep3-H3K4me3-3_37,good,77.77777777777777,33.31
PZ-MB-TChIC-Gastd7-rep3-H3K4me3-3_350,good,80.66666666666667,29.13
PZ-MB-TChIC-Gastd7-rep3-H3K4me3-3_153,good,82.25454545454546,35.818
PZ-MB-TChIC-Gastd7-rep3-H3K4me3-3_6,good,81.64481525625746,33.352
PZ-MB-TChIC-Gastd7-rep3-H3K4me3-3_101,good,79.72560975609755,29.644
PZ-MB-TChIC-Gastd7-rep3-H3K4me3-3_156,good,78.74116891457932,36.286
PZ-MB-TChIC-Gastd7-rep3-H3K4me3-3_71,good,78.6933203315456,36.294
PZ-MB-TChIC-Gastd7-rep3-H3K4me3-3_370,good,75.81338244321671,32.816
PZ-MB-TChIC-Gastd7-rep3-H3K4me3-3_303,good,80.7792207792208,36.864
PZ-MB-TChIC-Gastd7-rep3-H3K4me3-3_361,good,82.31241854403277,29.89
PZ-MB-TChIC-Gastd7-rep3-H3K4me3-3_268,good,78.76318312559924,37.232
PZ-MB-TChIC-Gastd7-rep3-H3K4me3-3_56,good,80.86124401913875,36.902
PZ-MB-TChIC-Gastd7-rep3-H3K4me3-3_240,good,78.69085734614016,28.438
PZ-MB-TChIC-Gastd7-rep3-H3K4me3-3_66,good,78.40236686390533,36.144
PZ-MB-TChIC-Gastd7-rep3-H3K4me3-3_12,good,89.08507223113966,37.484
PZ-MB-TChIC-Gastd7-rep3-H3K4me3-3_76,good,72.47899159663866,29.104000000000003
PZ-MB-TChIC-Gastd7-rep3-H3K4me3-3_64,good,76.52519893899205,33.212
PZ-MB-TChIC-Gastd7-rep3-H3K4me3-3_207,good,75.02318392581144,36.76
PZ-MB-TChIC-Gastd7-rep3-H3K4me3-3_120,bad,54.11686586985391,32.636
PZ-MB-TChIC-Gastd7-rep3-H3K4me3-3_206,good,82.85714285714285,35.792
PZ-MB-TChIC-Gastd7-rep3-H3K4me3-3_24,good,71.65062916358254,29.168
PZ-MB-TChIC-Gastd7-rep3-H3K4me3-3_91,good,81.00858369098714,33.31
PZ-MB-TChIC-Gastd7-rep3-H3K4me3-3_299,good,79.02735562310032,33.816
PZ-MB-TChIC-Gastd7-rep3-H3K4me3-3_200,good,81.32118451025056,35.868
PZ-MB-TChIC-Gastd7-rep3-H3K4me3-3_298,good,82.77378097521981,36.604
PZ-MB-TChIC-Gastd7-rep3-H3K4me3-3_265,good,75.37936267071319,33.846
PZ-MB-TChIC-Gastd7-rep3-H3K4me3-3_5,good,80.07683863885839,37.082
PZ-MB-TChIC-Gastd7-rep3-H3K4me3-3_266,good,72.17821782178217,30.278
PZ-MB-TChIC-Gastd7-rep3-H3K4me3-3_44,good,67.53121998078771,34.18
PZ-MB-TChIC-Gastd7-rep3-H3K4me3-3_362,good,73.01829268292683,30.41
PZ-MB-TChIC-Gastd7-rep3-H3K4me3-3_351,good,87.94511030050373,29.772
PZ-MB-TChIC-Gastd7-rep3-H3K4me3-3_83,good,80.58333333333333,33.43
PZ-MB-TChIC-Gastd7-rep3-H3K4me3-3_374,bad,43.24324324324324,32.948
PZ-MB-TChIC-Gastd7-rep3-H3K4me3-3_335,good,80.16172506738545,37.022
PZ-MB-TChIC-Gastd7-rep3-H3K4me3-3_87,good,77.49092375958048,34.244
PZ-MB-TChIC-Gastd7-rep3-H3K4me3-3_47,good,68.80920162381598,39.61
PZ-MB-TChIC-Gastd7-rep3-H3K4me3-3_134,good,72.1118881118881,39.986
PZ-MB-TChIC-Gastd7-rep3-H3K4me3-3_341,good,84.60368429947609,37.018
PZ-MB-TChIC-Gastd7-rep3-H3K4me3-3_204,good,70.03134796238244,35.562
PZ-MB-TChIC-Gastd7-rep3-H3K4me3-3_58,good,82.59726027397261,35.17
PZ-MB-TChIC-Gastd7-rep3-H3K4me3-3_173,bad,48.656716417910445,38.206
PZ-MB-TChIC-Gastd7-rep3-H3K4me3-3_141,good,82.88403936670947,29.178
PZ-MB-TChIC-Gastd7-rep3-H3K4me3-3_128,good,80.64032016008004,36.932
PZ-MB-TChIC-Gastd7-rep3-H3K4me3-3_186,good,68.2214472537053,41.432
PZ-MB-TChIC-Gastd7-rep3-H3K4me3-3_349,good,80.11428571428573,36.120000000000005
PZ-MB-TChIC-Gastd7-rep3-H3K4me3-3_348,good,74.30297397769515,34.892
PZ-MB-TChIC-Gastd7-rep3-H3K4me3-3_345,good,82.25490196078432,33.623999999999995
PZ-MB-TChIC-Gastd7-rep3-H3K4me3-3_322,good,80.98471986417658,35.756
PZ-MB-TChIC-Gastd7-rep3-H3K4me3-3_33,good,82.93090161828924,39.82
PZ-MB-TChIC-Gastd7-rep3-H3K4me3-3_318,good,77.3634159985083,35.22
PZ-MB-TChIC-Gastd7-rep3-H3K4me3-3_184,good,74.75247524752474,33.636
PZ-MB-TChIC-Gastd7-rep3-H3K4me3-3_74,good,79.75243147656941,35.218
PZ-MB-TChIC-Gastd7-rep3-H3K4me3-3_150,good,75.58049535603716,33.908
PZ-MB-TChIC-Gastd7-rep3-H3K4me3-3_41,good,74.40366972477064,35.728
PZ-MB-TChIC-Gastd7-rep3-H3K4me3-3_78,good,71.58273381294964,38.112
PZ-MB-TChIC-Gastd7-rep3-H3K4me3-3_228,good,73.2242885951154,40.048
PZ-MB-TChIC-Gastd7-rep3-H3K4me3-3_383,good,91.1668484187568,38.99
PZ-MB-TChIC-Gastd7-rep3-H3K4me3-3_135,good,76.08888888888889,33.452
PZ-MB-TChIC-Gastd7-rep3-H3K4me3-3_180,bad,41.15355805243445,32.032
PZ-MB-TChIC-Gastd7-rep3-H3K4me3-3_196,good,71.53179190751445,36.722
PZ-MB-TChIC-Gastd7-rep3-H3K4me3-3_149,bad,57.55350018135656,33.796
PZ-MB-TChIC-Gastd7-rep3-H3K4me3-3_320,good,80.33137359700696,29.718
PZ-MB-TChIC-Gastd7-rep3-H3K4me3-3_125,good,86.95795006570303,34.798
PZ-MB-TChIC-Gastd7-rep3-H3K4me3-3_147,good,86.37873754152824,31.396
PZ-MB-TChIC-Gastd7-rep3-H3K4me3-3_288,good,80.06175562417292,36.04
PZ-MB-TChIC-Gastd7-rep3-H3K4me3-3_269,bad,62.91208791208791,34.322
PZ-MB-TChIC-Gastd7-rep3-H3K4me3-3_34,good,70.77486272117144,31.97
PZ-MB-TChIC-Gastd7-rep3-H3K4me3-3_333,good,77.29820627802691,32.248
PZ-MB-TChIC-Gastd7-rep3-H3K4me3-3_241,good,76.39524245196706,36.322
PZ-MB-TChIC-Gastd7-rep3-H3K4me3-3_2,good,84.88372093023257,35.912
PZ-MB-TChIC-Gastd7-rep3-H3K4me3-3_347,good,66.00194552529182,32.224000000000004
PZ-MB-TChIC-Gastd7-rep3-H3K4me3-3_284,good,77.49860413176997,32.74
PZ-MB-TChIC-Gastd7-rep3-H3K4me3-3_375,good,74.6376811594203,37.556
PZ-MB-TChIC-Gastd7-rep3-H3K4me3-3_94,good,76.8383971818582,35.318
PZ-MB-TChIC-Gastd7-rep3-H3K4me3-3_46,bad,51.18755118755119,39.82
PZ-MB-TChIC-Gastd7-rep3-H3K4me3-3_29,good,73.70579190158891,34.774
PZ-MB-TChIC-Gastd7-rep3-H3K4me3-3_235,bad,56.35245901639345,36.07
PZ-MB-TChIC-Gastd7-rep3-H3K4me3-3_166,good,84.28270042194092,38.222
PZ-MB-TChIC-Gastd7-rep3-H3K4me3-3_300,bad,47.24546433601193,34.556
PZ-MB-TChIC-Gastd7-rep3-H3K4me3-3_279,good,75.47350755214578,34.898
PZ-MB-TChIC-Gastd7-rep3-H3K4me3-3_262,good,70.33210332103322,37.128
PZ-MB-TChIC-Gastd7-rep3-H3K4me3-3_346,good,85.89263420724093,33.508
PZ-MB-TChIC-Gastd7-rep3-H3K4me3-3_23,good,78.90390390390388,37.274
PZ-MB-TChIC-Gastd7-rep3-H3K4me3-3_271,good,73.4922458357266,39.89
PZ-MB-TChIC-Gastd7-rep3-H3K4me3-3_225,good,76.89447592067988,35.738
PZ-MB-TChIC-Gastd7-rep3-H3K4me3-3_82,good,77.25095785440612,35.036
PZ-MB-TChIC-Gastd7-rep3-H3K4me3-3_57,good,76.28458498023717,29.368
PZ-MB-TChIC-Gastd7-rep3-H3K4me3-3_246,good,81.91011235955055,36.976
PZ-MB-TChIC-Gastd7-rep3-H3K4me3-3_26,good,78.47598410978692,36.332
PZ-MB-TChIC-Gastd7-rep3-H3K4me3-3_365,good,82.01008191556397,32.690000000000005
PZ-MB-TChIC-Gastd7-rep3-H3K4me3-3_336,good,95.5223880597015,33.628
PZ-MB-TChIC-Gastd7-rep3-H3K4me3-3_48,bad,62.78538812785388,35.36
PZ-MB-TChIC-Gastd7-rep3-H3K4me3-3_90,bad,62.49999999999999,32.434000000000005
PZ-MB-TChIC-Gastd7-rep3-H3K4me3-3_215,good,90.66937119675455,33.268
PZ-MB-TChIC-Gastd7-rep3-H3K4me3-3_72,good,75.49481621112157,33.392
