index,pseudotime,pseudotime2
PZ-MB-TChIC-Gastd5-rep2-H3K27me3-2_195,32.41242,17.331757
PZ-MB-TChIC-Gastd5-rep2-H3K27me3-2_171,31.885511,16.644201
PZ-MB-TChIC-Gastd5-rep2-H3K27me3-2_69,30.082258,14.001362
PZ-MB-TChIC-Gastd5-rep2-H3K27me3-2_168,31.964546,16.152657
PZ-MB-TChIC-Gastd5-rep2-H3K27me3-2_182,41.517513,31.018051
PZ-MB-TChIC-Gastd5-rep2-H3K27me3-2_111,32.860397,17.690245
PZ-MB-TChIC-Gastd5-rep2-H3K27me3-2_295,29.792875,13.401374
PZ-MB-TChIC-Gastd5-rep2-H3K27me3-2_308,33.5462,18.362917
PZ-MB-TChIC-Gastd5-rep2-H3K27me3-2_378,37.439598,25.198498
PZ-MB-TChIC-Gastd5-rep2-H3K27me3-2_321,32.203465,16.830593
PZ-MB-TChIC-Gastd5-rep2-H3K27me3-2_90,29.413609,13.023414
PZ-MB-TChIC-Gastd5-rep2-H3K27me3-2_336,29.7177,13.287417
PZ-MB-TChIC-Gastd5-rep2-H3K27me3-2_193,30.307718,13.838845
PZ-MB-TChIC-Gastd5-rep2-H3K27me3-2_104,33.714237,18.790024
PZ-MB-TChIC-Gastd5-rep2-H3K27me3-2_248,32.236237,16.246515
PZ-MB-TChIC-Gastd5-rep2-H3K27me3-2_381,30.887472,14.7354555
PZ-MB-TChIC-Gastd5-rep2-H3K27me3-2_133,66.02142,61.900593
PZ-MB-TChIC-Gastd5-rep2-H3K27me3-2_65,32.93733,17.628645
PZ-MB-TChIC-Gastd5-rep2-H3K27me3-2_194,39.69444,28.306437
PZ-MB-TChIC-Gastd5-rep2-H3K27me3-2_243,34.20217,19.796297
PZ-MB-TChIC-Gastd5-rep2-H3K27me3-2_131,10.416441,18.749037
PZ-MB-TChIC-Gastd5-rep2-H3K27me3-2_283,32.202087,16.743235
PZ-MB-TChIC-Gastd5-rep2-H3K27me3-2_54,35.430588,22.055794
PZ-MB-TChIC-Gastd5-rep2-H3K27me3-2_227,42.49143,32.150314
PZ-MB-TChIC-Gastd5-rep2-H3K27me3-2_106,31.880733,16.28356
PZ-MB-TChIC-Gastd5-rep2-H3K27me3-2_39,33.19907,17.989876
PZ-MB-TChIC-Gastd5-rep2-H3K27me3-2_356,44.15785,34.256668
PZ-MB-TChIC-Gastd5-rep2-H3K27me3-2_357,42.30861,33.793266
PZ-MB-TChIC-Gastd5-rep2-H3K27me3-2_19,32.535892,17.294325
PZ-MB-TChIC-Gastd5-rep2-H3K27me3-2_340,29.79729,13.291565
PZ-MB-TChIC-Gastd5-rep2-H3K27me3-2_223,29.71887,13.097932
PZ-MB-TChIC-Gastd5-rep2-H3K27me3-2_189,31.922379,16.215988
PZ-MB-TChIC-Gastd5-rep2-H3K27me3-2_48,39.617764,28.529448
PZ-MB-TChIC-Gastd5-rep2-H3K27me3-2_82,40.378414,31.153381
PZ-MB-TChIC-Gastd5-rep2-H3K27me3-2_172,30.752739,14.605613
PZ-MB-TChIC-Gastd5-rep2-H3K27me3-2_338,30.193186,13.622239
PZ-MB-TChIC-Gastd5-rep2-H3K27me3-2_252,29.64619,13.195467
PZ-MB-TChIC-Gastd5-rep2-H3K27me3-2_70,30.861914,14.534508
PZ-MB-TChIC-Gastd5-rep2-H3K27me3-2_36,29.351494,12.953215
PZ-MB-TChIC-Gastd5-rep2-H3K27me3-2_364,33.297165,18.14842
PZ-MB-TChIC-Gastd5-rep2-H3K27me3-2_16,30.715153,14.559272
PZ-MB-TChIC-Gastd5-rep2-H3K27me3-2_103,32.22762,16.919765
PZ-MB-TChIC-Gastd5-rep2-H3K27me3-2_325,33.749306,19.086277
PZ-MB-TChIC-Gastd5-rep2-H3K27me3-2_373,30.62939,14.433996
PZ-MB-TChIC-Gastd5-rep2-H3K27me3-2_84,30.95273,14.685477
PZ-MB-TChIC-Gastd5-rep2-H3K27me3-2_108,29.426235,12.870458
PZ-MB-TChIC-Gastd5-rep2-H3K27me3-2_343,30.15071,13.509991
PZ-MB-TChIC-Gastd5-rep2-H3K27me3-2_177,30.256313,13.966878
PZ-MB-TChIC-Gastd5-rep2-H3K27me3-2_183,31.065039,15.153903
PZ-MB-TChIC-Gastd5-rep2-H3K27me3-2_278,32.273296,16.612833
PZ-MB-TChIC-Gastd5-rep2-H3K27me3-2_365,11.779289,17.561802
PZ-MB-TChIC-Gastd5-rep2-H3K27me3-2_167,29.661623,13.530672
PZ-MB-TChIC-Gastd5-rep2-H3K27me3-2_330,32.624863,17.563078
PZ-MB-TChIC-Gastd5-rep2-H3K27me3-2_142,28.678429,11.916738
PZ-MB-TChIC-Gastd5-rep2-H3K27me3-2_190,17.649786,12.69047
PZ-MB-TChIC-Gastd5-rep2-H3K27me3-2_132,43.013924,32.75624
PZ-MB-TChIC-Gastd5-rep2-H3K27me3-2_305,31.026924,15.215421
PZ-MB-TChIC-Gastd5-rep2-H3K27me3-2_179,32.34148,16.76497
PZ-MB-TChIC-Gastd5-rep2-H3K27me3-2_210,32.877712,17.926144
PZ-MB-TChIC-Gastd5-rep2-H3K27me3-2_77,32.403095,16.649048
PZ-MB-TChIC-Gastd5-rep2-H3K27me3-2_17,14.850823,14.888629
PZ-MB-TChIC-Gastd5-rep2-H3K27me3-2_138,29.848248,13.544867
PZ-MB-TChIC-Gastd5-rep2-H3K27me3-2_215,33.382435,18.517525
PZ-MB-TChIC-Gastd5-rep2-H3K27me3-2_218,13.97578,15.626739
PZ-MB-TChIC-Gastd5-rep2-H3K27me3-2_286,30.783495,14.566996
PZ-MB-TChIC-Gastd5-rep2-H3K27me3-2_245,29.856781,13.31217
PZ-MB-TChIC-Gastd5-rep2-H3K27me3-2_15,33.30249,18.026247
PZ-MB-TChIC-Gastd5-rep2-H3K27me3-2_130,30.054018,13.809986
PZ-MB-TChIC-Gastd5-rep2-H3K27me3-2_28,17.594254,12.852356
PZ-MB-TChIC-Gastd5-rep2-H3K27me3-2_3,32.892475,17.604464
PZ-MB-TChIC-Gastd5-rep2-H3K27me3-2_261,29.65783,13.359038
PZ-MB-TChIC-Gastd5-rep2-H3K27me3-2_201,11.70618,17.595308
PZ-MB-TChIC-Gastd5-rep2-H3K27me3-2_332,30.59145,14.369217
PZ-MB-TChIC-Gastd5-rep2-H3K27me3-2_211,54.75068,48.924377
PZ-MB-TChIC-Gastd5-rep2-H3K27me3-2_161,31.167103,15.163096
PZ-MB-TChIC-Gastd5-rep2-H3K27me3-2_136,32.48983,17.533659
PZ-MB-TChIC-Gastd5-rep2-H3K27me3-2_293,29.728014,13.1816225
PZ-MB-TChIC-Gastd5-rep2-H3K27me3-2_292,28.083801,3.6442716
PZ-MB-TChIC-Gastd5-rep2-H3K27me3-2_105,15.556871,14.304996
PZ-MB-TChIC-Gastd5-rep2-H3K27me3-2_92,29.853588,13.429589
PZ-MB-TChIC-Gastd5-rep2-H3K27me3-2_287,33.448063,18.60163
PZ-MB-TChIC-Gastd5-rep2-H3K27me3-2_86,32.114437,16.701084
PZ-MB-TChIC-Gastd5-rep2-H3K27me3-2_296,31.945328,16.216717
PZ-MB-TChIC-Gastd5-rep2-H3K27me3-2_21,29.317411,13.050085
PZ-MB-TChIC-Gastd5-rep2-H3K27me3-2_113,56.71677,51.122356
PZ-MB-TChIC-Gastd5-rep2-H3K27me3-2_61,29.445398,13.035454
PZ-MB-TChIC-Gastd5-rep2-H3K27me3-2_31,30.362324,14.0578
PZ-MB-TChIC-Gastd5-rep2-H3K27me3-2_67,27.713438,11.628254
PZ-MB-TChIC-Gastd5-rep2-H3K27me3-2_221,30.758583,14.874683
PZ-MB-TChIC-Gastd5-rep2-H3K27me3-2_337,13.661782,15.890457
PZ-MB-TChIC-Gastd5-rep2-H3K27me3-2_297,24.89441,9.935941
PZ-MB-TChIC-Gastd5-rep2-H3K27me3-2_289,32.560165,17.058233
PZ-MB-TChIC-Gastd5-rep2-H3K27me3-2_18,32.253174,16.695503
PZ-MB-TChIC-Gastd5-rep2-H3K27me3-2_274,40.91356,30.22334
PZ-MB-TChIC-Gastd5-rep2-H3K27me3-2_354,34.535458,20.051916
PZ-MB-TChIC-Gastd5-rep2-H3K27me3-2_188,31.158978,14.741975
PZ-MB-TChIC-Gastd5-rep2-H3K27me3-2_281,32.617535,17.578325
PZ-MB-TChIC-Gastd5-rep2-H3K27me3-2_158,43.70075,33.990406
PZ-MB-TChIC-Gastd5-rep2-H3K27me3-2_35,59.024246,53.738274
PZ-MB-TChIC-Gastd5-rep2-H3K27me3-2_306,32.209732,16.492367
PZ-MB-TChIC-Gastd5-rep2-H3K27me3-2_154,71.792534,68.47664
PZ-MB-TChIC-Gastd5-rep2-H3K27me3-2_285,31.276611,15.060004
PZ-MB-TChIC-Gastd5-rep2-H3K27me3-2_202,28.546997,10.0685625
PZ-MB-TChIC-Gastd5-rep2-H3K27me3-2_51,29.970118,13.169106
PZ-MB-TChIC-Gastd5-rep2-H3K27me3-2_181,31.22102,15.432097
PZ-MB-TChIC-Gastd5-rep2-H3K27me3-2_208,32.168625,16.66288
PZ-MB-TChIC-Gastd5-rep2-H3K27me3-2_126,29.624775,13.145564
PZ-MB-TChIC-Gastd5-rep2-H3K27me3-2_160,57.518898,52.225296
PZ-MB-TChIC-Gastd5-rep2-H3K27me3-2_98,29.784292,13.316186
PZ-MB-TChIC-Gastd5-rep2-H3K27me3-2_237,29.329916,12.828355
PZ-MB-TChIC-Gastd5-rep2-H3K27me3-2_213,44.0125,34.391167
PZ-MB-TChIC-Gastd5-rep2-H3K27me3-2_282,25.201612,10.231783
PZ-MB-TChIC-Gastd5-rep2-H3K27me3-2_11,29.899002,13.441622
PZ-MB-TChIC-Gastd5-rep2-H3K27me3-2_144,24.42761,9.715678
PZ-MB-TChIC-Gastd5-rep2-H3K27me3-2_234,34.298477,19.517948
PZ-MB-TChIC-Gastd5-rep2-H3K27me3-2_328,32.88756,17.796421
PZ-MB-TChIC-Gastd5-rep2-H3K27me3-2_40,31.49759,16.16379
PZ-MB-TChIC-Gastd5-rep2-H3K27me3-2_102,33.019993,18.175594
PZ-MB-TChIC-Gastd5-rep2-H3K27me3-2_355,33.14933,17.974516
PZ-MB-TChIC-Gastd5-rep2-H3K27me3-2_291,33.79688,19.055193
PZ-MB-TChIC-Gastd5-rep2-H3K27me3-2_339,30.455166,14.371874
PZ-MB-TChIC-Gastd5-rep2-H3K27me3-2_367,32.970276,17.953642
PZ-MB-TChIC-Gastd5-rep2-H3K27me3-2_42,33.73242,19.186405
PZ-MB-TChIC-Gastd5-rep2-H3K27me3-2_75,29.207691,12.985047
PZ-MB-TChIC-Gastd5-rep2-H3K27me3-2_380,33.412716,18.344112
PZ-MB-TChIC-Gastd5-rep2-H3K27me3-2_137,31.74355,16.026958
PZ-MB-TChIC-Gastd5-rep2-H3K27me3-2_96,32.763256,17.531694
PZ-MB-TChIC-Gastd5-rep2-H3K27me3-2_159,31.66862,15.8911705
PZ-MB-TChIC-Gastd5-rep2-H3K27me3-2_43,28.75689,12.145994
PZ-MB-TChIC-Gastd5-rep2-H3K27me3-2_127,31.265821,15.876792
PZ-MB-TChIC-Gastd5-rep2-H3K27me3-2_38,21.817068,10.414367
PZ-MB-TChIC-Gastd5-rep2-H3K27me3-2_62,30.716627,14.55725
PZ-MB-TChIC-Gastd5-rep2-H3K27me3-2_301,32.489933,17.175865
PZ-MB-TChIC-Gastd5-rep2-H3K27me3-2_344,28.684381,11.988427
PZ-MB-TChIC-Gastd5-rep2-H3K27me3-2_13,23.871159,9.674093
PZ-MB-TChIC-Gastd5-rep2-H3K27me3-2_324,23.536999,10.910042
PZ-MB-TChIC-Gastd5-rep2-H3K27me3-2_229,29.710426,13.547627
PZ-MB-TChIC-Gastd5-rep2-H3K27me3-2_209,31.560099,16.050913
PZ-MB-TChIC-Gastd5-rep2-H3K27me3-2_124,34.27904,19.667562
PZ-MB-TChIC-Gastd5-rep2-H3K27me3-2_157,14.234337,15.388025
PZ-MB-TChIC-Gastd5-rep2-H3K27me3-2_95,9.384739,19.625906
PZ-MB-TChIC-Gastd5-rep2-H3K27me3-2_277,30.051813,13.70483
PZ-MB-TChIC-Gastd5-rep2-H3K27me3-2_129,33.51391,18.484707
PZ-MB-TChIC-Gastd5-rep2-H3K27me3-2_99,33.486782,18.538267
PZ-MB-TChIC-Gastd5-rep2-H3K27me3-2_212,30.096685,13.76782
PZ-MB-TChIC-Gastd5-rep2-H3K27me3-2_165,34.287827,19.771095
PZ-MB-TChIC-Gastd5-rep2-H3K27me3-2_307,29.483065,12.742453
PZ-MB-TChIC-Gastd5-rep2-H3K27me3-2_216,10.603292,18.370857
PZ-MB-TChIC-Gastd5-rep2-H3K27me3-2_152,37.797512,25.862621
PZ-MB-TChIC-Gastd5-rep2-H3K27me3-2_110,30.169916,13.655109
PZ-MB-TChIC-Gastd5-rep2-H3K27me3-2_219,33.5164,18.513445
PZ-MB-TChIC-Gastd5-rep2-H3K27me3-2_89,51.34878,44.78372
PZ-MB-TChIC-Gastd5-rep2-H3K27me3-2_251,31.937283,16.135939
PZ-MB-TChIC-Gastd5-rep2-H3K27me3-2_331,31.751701,16.078918
PZ-MB-TChIC-Gastd5-rep2-H3K27me3-2_304,33.34308,18.431925
PZ-MB-TChIC-Gastd5-rep2-H3K27me3-2_254,15.663396,14.017145
PZ-MB-TChIC-Gastd5-rep2-H3K27me3-2_238,26.209852,8.9046955
PZ-MB-TChIC-Gastd5-rep2-H3K27me3-2_272,11.599076,17.633135
PZ-MB-TChIC-Gastd5-rep2-H3K27me3-2_353,30.100178,13.898945
PZ-MB-TChIC-Gastd5-rep2-H3K27me3-2_20,30.108177,14.033289
PZ-MB-TChIC-Gastd5-rep2-H3K27me3-2_185,31.102535,15.191826
PZ-MB-TChIC-Gastd5-rep2-H3K27me3-2_230,30.6459,14.037764
PZ-MB-TChIC-Gastd5-rep2-H3K27me3-2_280,30.208391,14.025524
PZ-MB-TChIC-Gastd5-rep2-H3K27me3-2_232,28.815083,11.801761
PZ-MB-TChIC-Gastd5-rep2-H3K27me3-2_256,32.864796,17.561861
PZ-MB-TChIC-Gastd5-rep2-H3K27me3-2_259,30.875782,14.860257
PZ-MB-TChIC-Gastd5-rep2-H3K27me3-2_52,32.55128,16.87407
PZ-MB-TChIC-Gastd5-rep2-H3K27me3-2_10,20.308075,11.1742
PZ-MB-TChIC-Gastd5-rep2-H3K27me3-2_123,29.900566,13.438338
PZ-MB-TChIC-Gastd5-rep2-H3K27me3-2_244,32.305943,17.122246
PZ-MB-TChIC-Gastd5-rep2-H3K27me3-2_163,40.149178,29.16334
PZ-MB-TChIC-Gastd5-rep2-H3K27me3-2_359,65.20845,61.037273
PZ-MB-TChIC-Gastd5-rep2-H3K27me3-2_369,32.48758,17.19871
PZ-MB-TChIC-Gastd5-rep2-H3K27me3-2_53,31.620792,16.253668
PZ-MB-TChIC-Gastd5-rep2-H3K27me3-2_30,33.22766,18.62224
PZ-MB-TChIC-Gastd5-rep2-H3K27me3-2_250,30.750433,14.785711
PZ-MB-TChIC-Gastd5-rep2-H3K27me3-2_198,29.44353,13.065749
PZ-MB-TChIC-Gastd5-rep2-H3K27me3-2_7,25.307188,9.874566
PZ-MB-TChIC-Gastd5-rep2-H3K27me3-2_214,39.644894,28.481543
PZ-MB-TChIC-Gastd5-rep2-H3K27me3-2_81,30.769876,14.657203
PZ-MB-TChIC-Gastd5-rep2-H3K27me3-2_327,29.510801,12.94251
PZ-MB-TChIC-Gastd5-rep2-H3K27me3-2_107,32.27749,16.778969
PZ-MB-TChIC-Gastd5-rep2-H3K27me3-2_334,30.536535,14.284706
PZ-MB-TChIC-Gastd5-rep2-H3K27me3-2_100,9.474419,19.61345
PZ-MB-TChIC-Gastd5-rep2-H3K27me3-2_139,10.90321,18.272356
PZ-MB-TChIC-Gastd5-rep2-H3K27me3-2_342,35.60388,23.495155
PZ-MB-TChIC-Gastd5-rep2-H3K27me3-2_319,33.20206,18.211227
PZ-MB-TChIC-Gastd5-rep2-H3K27me3-2_191,29.538086,13.232589
PZ-MB-TChIC-Gastd5-rep2-H3K27me3-2_260,32.035713,16.40346
PZ-MB-TChIC-Gastd5-rep2-H3K27me3-2_294,29.406694,13.093501
PZ-MB-TChIC-Gastd5-rep2-H3K27me3-2_175,29.407478,12.862748
PZ-MB-TChIC-Gastd5-rep2-H3K27me3-2_220,44.426334,34.816063
PZ-MB-TChIC-Gastd5-rep2-H3K27me3-2_80,10.607864,18.63771
PZ-MB-TChIC-Gastd5-rep2-H3K27me3-2_63,32.1989,16.804857
PZ-MB-TChIC-Gastd5-rep2-H3K27me3-2_114,33.34317,18.204973
PZ-MB-TChIC-Gastd5-rep2-H3K27me3-2_45,69.48391,65.886856
PZ-MB-TChIC-Gastd5-rep2-H3K27me3-2_140,31.036612,15.437159
PZ-MB-TChIC-Gastd5-rep2-H3K27me3-2_22,29.668648,13.25722
PZ-MB-TChIC-Gastd5-rep2-H3K27me3-2_199,32.6527,17.504173
PZ-MB-TChIC-Gastd5-rep2-H3K27me3-2_253,31.92278,16.19227
PZ-MB-TChIC-Gastd5-rep2-H3K27me3-2_122,33.15773,17.77218
PZ-MB-TChIC-Gastd5-rep2-H3K27me3-2_233,33.454136,18.654966
PZ-MB-TChIC-Gastd5-rep2-H3K27me3-2_275,30.020466,13.440165
PZ-MB-TChIC-Gastd5-rep2-H3K27me3-2_176,29.169168,9.938231
PZ-MB-TChIC-Gastd5-rep2-H3K27me3-2_270,38.249317,26.24758
PZ-MB-TChIC-Gastd5-rep2-H3K27me3-2_242,29.611671,13.276291
PZ-MB-TChIC-Gastd5-rep2-H3K27me3-2_255,29.112572,12.917267
PZ-MB-TChIC-Gastd5-rep2-H3K27me3-2_170,44.61939,36.28139
PZ-MB-TChIC-Gastd5-rep2-H3K27me3-2_236,32.570915,17.454212
PZ-MB-TChIC-Gastd5-rep2-H3K27me3-2_366,31.601736,15.928751
PZ-MB-TChIC-Gastd5-rep2-H3K27me3-2_79,30.315334,14.231081
PZ-MB-TChIC-Gastd5-rep2-H3K27me3-2_267,40.440647,29.494268
PZ-MB-TChIC-Gastd5-rep2-H3K27me3-2_311,31.766012,15.99293
PZ-MB-TChIC-Gastd5-rep2-H3K27me3-2_14,33.14948,18.056772
PZ-MB-TChIC-Gastd5-rep2-H3K27me3-2_231,29.887787,13.640304
PZ-MB-TChIC-Gastd5-rep2-H3K27me3-2_222,31.527414,15.557681
PZ-MB-TChIC-Gastd5-rep2-H3K27me3-2_174,30.43932,14.08332
PZ-MB-TChIC-Gastd5-rep2-H3K27me3-2_88,32.483532,16.792233
PZ-MB-TChIC-Gastd5-rep2-H3K27me3-2_290,31.436852,15.798463
PZ-MB-TChIC-Gastd5-rep2-H3K27me3-2_273,29.855978,13.348162
PZ-MB-TChIC-Gastd5-rep2-H3K27me3-2_8,20.775557,10.92203
PZ-MB-TChIC-Gastd5-rep2-H3K27me3-2_155,38.71392,26.89201
PZ-MB-TChIC-Gastd5-rep2-H3K27me3-2_9,17.191172,13.193217
PZ-MB-TChIC-Gastd5-rep2-H3K27me3-2_117,33.93649,19.326746
PZ-MB-TChIC-Gastd5-rep2-H3K27me3-2_164,33.066727,17.362095
PZ-MB-TChIC-Gastd5-rep2-H3K27me3-2_32,32.955006,17.529806
PZ-MB-TChIC-Gastd5-rep2-H3K27me3-2_85,32.09128,16.23134
PZ-MB-TChIC-Gastd5-rep2-H3K27me3-2_224,31.654634,16.208363
PZ-MB-TChIC-Gastd5-rep2-H3K27me3-2_329,32.312824,16.841867
PZ-MB-TChIC-Gastd5-rep2-H3K27me3-2_4,29.487791,13.280858
PZ-MB-TChIC-Gastd5-rep2-H3K27me3-2_162,39.84948,28.688505
PZ-MB-TChIC-Gastd5-rep2-H3K27me3-2_115,31.810076,16.033659
PZ-MB-TChIC-Gastd5-rep2-H3K27me3-2_187,34.379574,19.914541
PZ-MB-TChIC-Gastd5-rep2-H3K27me3-2_249,29.486015,13.1621065
PZ-MB-TChIC-Gastd5-rep2-H3K27me3-2_264,32.70917,18.220665
PZ-MB-TChIC-Gastd5-rep2-H3K27me3-2_376,43.009193,33.136578
PZ-MB-TChIC-Gastd5-rep2-H3K27me3-3_120,29.05248,12.270722
PZ-MB-TChIC-Gastd5-rep2-H3K27me3-3_361,33.387646,18.40687
PZ-MB-TChIC-Gastd5-rep2-H3K27me3-3_83,31.070148,15.072471
PZ-MB-TChIC-Gastd5-rep2-H3K27me3-3_148,32.79624,17.300825
PZ-MB-TChIC-Gastd5-rep2-H3K27me3-3_349,30.71227,14.752203
PZ-MB-TChIC-Gastd5-rep2-H3K27me3-3_265,31.972017,16.63034
PZ-MB-TChIC-Gastd5-rep2-H3K27me3-3_335,31.802792,16.28704
PZ-MB-TChIC-Gastd5-rep2-H3K27me3-3_5,32.194954,16.452112
PZ-MB-TChIC-Gastd5-rep2-H3K27me3-3_151,26.703045,10.658842
PZ-MB-TChIC-Gastd5-rep2-H3K27me3-3_66,12.235086,17.049837
PZ-MB-TChIC-Gastd5-rep2-H3K27me3-3_268,32.624313,17.59097
PZ-MB-TChIC-Gastd5-rep2-H3K27me3-3_150,11.95563,17.412455
PZ-MB-TChIC-Gastd5-rep2-H3K27me3-3_206,11.645604,17.65093
PZ-MB-TChIC-Gastd5-rep2-H3K27me3-3_299,33.940228,18.961555
PZ-MB-TChIC-Gastd5-rep2-H3K27me3-3_135,29.670313,12.903672
PZ-MB-TChIC-Gastd5-rep2-H3K27me3-3_205,29.862482,13.299348
PZ-MB-TChIC-Gastd5-rep2-H3K27me3-3_101,34.620564,21.023005
PZ-MB-TChIC-Gastd5-rep2-H3K27me3-3_351,31.017897,15.096274
PZ-MB-TChIC-Gastd5-rep2-H3K27me3-3_300,30.944353,15.0028925
PZ-MB-TChIC-Gastd5-rep2-H3K27me3-3_58,33.330414,18.384247
PZ-MB-TChIC-Gastd5-rep2-H3K27me3-3_87,29.115353,12.516773
PZ-MB-TChIC-Gastd5-rep2-H3K27me3-3_225,32.259933,16.9111
PZ-MB-TChIC-Gastd5-rep2-H3K27me3-3_166,40.44635,29.392735
PZ-MB-TChIC-Gastd5-rep2-H3K27me3-3_207,29.806438,13.348007
PZ-MB-TChIC-Gastd5-rep2-H3K27me3-3_33,29.399246,12.947546
PZ-MB-TChIC-Gastd5-rep2-H3K27me3-3_228,32.10385,16.827583
PZ-MB-TChIC-Gastd5-rep2-H3K27me3-3_78,33.189682,17.775873
PZ-MB-TChIC-Gastd5-rep2-H3K27me3-3_149,31.257204,15.198896
PZ-MB-TChIC-Gastd5-rep2-H3K27me3-3_186,30.420107,14.160296
PZ-MB-TChIC-Gastd5-rep2-H3K27me3-3_34,38.518505,26.732944
PZ-MB-TChIC-Gastd5-rep2-H3K27me3-3_37,33.75851,18.867872
PZ-MB-TChIC-Gastd5-rep2-H3K27me3-3_263,14.354333,15.28759
PZ-MB-TChIC-Gastd5-rep2-H3K27me3-3_303,31.882933,16.734829
PZ-MB-TChIC-Gastd5-rep2-H3K27me3-3_374,32.003242,16.75739
PZ-MB-TChIC-Gastd5-rep2-H3K27me3-3_333,29.656366,13.161524
PZ-MB-TChIC-Gastd5-rep2-H3K27me3-3_71,29.656548,13.221002
PZ-MB-TChIC-Gastd5-rep2-H3K27me3-3_173,33.05908,17.890787
PZ-MB-TChIC-Gastd5-rep2-H3K27me3-3_348,31.864786,16.12855
PZ-MB-TChIC-Gastd5-rep2-H3K27me3-3_156,31.3591,15.5427475
PZ-MB-TChIC-Gastd5-rep2-H3K27me3-3_279,32.780087,17.575302
PZ-MB-TChIC-Gastd5-rep2-H3K27me3-3_74,34.91563,20.590036
PZ-MB-TChIC-Gastd5-rep2-H3K27me3-3_41,27.270456,11.16905
PZ-MB-TChIC-Gastd5-rep2-H3K27me3-3_134,21.092918,10.663814
PZ-MB-TChIC-Gastd5-rep2-H3K27me3-3_341,16.087873,13.85078
PZ-MB-TChIC-Gastd5-rep2-H3K27me3-3_318,29.732004,13.160905
PZ-MB-TChIC-Gastd5-rep2-H3K27me3-3_196,37.14912,25.158745
PZ-MB-TChIC-Gastd5-rep2-H3K27me3-3_147,31.242126,15.126289
PZ-MB-TChIC-Gastd5-rep2-H3K27me3-3_262,32.882645,17.550755
PZ-MB-TChIC-Gastd5-rep2-H3K27me3-3_312,34.072174,19.287632
PZ-MB-TChIC-Gastd5-rep2-H3K27me3-3_269,37.835587,25.158587
PZ-MB-TChIC-Gastd5-rep2-H3K27me3-3_372,29.569593,12.9106655
PZ-MB-TChIC-Gastd5-rep2-H3K27me3-3_241,30.476818,13.963577
PZ-MB-TChIC-Gastd5-rep2-H3K27me3-3_375,33.418003,18.222782
PZ-MB-TChIC-Gastd5-rep2-H3K27me3-3_345,32.51527,17.193766
PZ-MB-TChIC-Gastd5-rep2-H3K27me3-3_382,29.43528,13.087599
PZ-MB-TChIC-Gastd5-rep2-H3K27me3-3_226,31.349054,15.128954
PZ-MB-TChIC-Gastd5-rep2-H3K27me3-3_76,32.358974,16.856102
PZ-MB-TChIC-Gastd5-rep2-H3K27me3-3_347,32.838825,17.470108
PZ-MB-TChIC-Gastd5-rep2-H3K27me3-3_47,39.510536,28.127817
PZ-MB-TChIC-Gastd5-rep2-H3K27me3-3_204,29.415712,13.086094
PZ-MB-TChIC-Gastd5-rep2-H3K27me3-3_119,31.783691,15.952704
PZ-MB-TChIC-Gastd5-rep2-H3K27me3-3_288,31.296951,15.090977
PZ-MB-TChIC-Gastd5-rep2-H3K27me3-3_235,31.425533,15.403828
PZ-MB-TChIC-Gastd5-rep2-H3K27me3-3_298,32.438828,17.378159
PZ-MB-TChIC-Gastd5-rep2-H3K27me3-3_2,36.48524,23.810669
PZ-MB-TChIC-Gastd5-rep2-H3K27me3-3_44,29.96183,13.922304
PZ-MB-TChIC-Gastd5-rep2-H3K27me3-3_197,30.855152,14.808533
PZ-MB-TChIC-Gastd5-rep2-H3K27me3-3_360,32.175247,16.534603
PZ-MB-TChIC-Gastd5-rep2-H3K27me3-3_368,30.162529,13.745141
PZ-MB-TChIC-Gastd5-rep2-H3K27me3-3_125,33.34548,18.348131
PZ-MB-TChIC-Gastd5-rep2-H3K27me3-3_200,27.47966,5.999892
PZ-MB-TChIC-Gastd5-rep2-H3K27me3-3_23,26.586903,2.674432
PZ-MB-TChIC-Gastd5-rep2-H3K27me3-3_24,33.226887,18.305414
PZ-MB-TChIC-Gastd5-rep2-H3K27me3-3_141,33.266083,17.875427
PZ-MB-TChIC-Gastd5-rep2-H3K27me3-3_94,34.752052,20.460018
PZ-MB-TChIC-Gastd5-rep2-H3K27me3-3_370,28.98919,12.43819
PZ-MB-TChIC-Gastd5-rep2-H3K27me3-3_128,32.546364,17.17613
PZ-MB-TChIC-Gastd5-rep2-H3K27me3-3_322,32.60963,17.34082
PZ-MB-TChIC-Gastd5-rep2-H3K27me3-3_56,32.06008,16.398489
PZ-MB-TChIC-Gastd5-rep2-H3K27me3-3_184,31.60526,15.642036
PZ-MB-TChIC-Gastd5-rep2-H3K27me3-3_320,34.761036,20.10388
PZ-MB-TChIC-Gastd5-rep2-H3K27me3-3_64,33.15773,18.249413
PZ-MB-TChIC-Gastd5-rep2-H3K27me3-3_350,31.371857,15.297424
PZ-MB-TChIC-Gastd5-rep2-H3K27me3-3_91,30.544876,14.441337
PZ-MB-TChIC-Gastd5-rep2-H3K27me3-3_271,42.128952,31.795036
PZ-MB-TChIC-Gastd5-rep2-H3K27me3-3_362,31.543854,15.8911705
PZ-MB-TChIC-Gastd5-rep2-H3K27me3-3_180,33.06679,17.79868
PZ-MB-TChIC-Gastd5-rep2-H3K27me3-3_153,34.33784,19.796831
